1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd
882.0,0.0,3.0,None,0.0,None,0.0,,294.0,RFn,1959.0,882.0,TA,8339.0,,0.0,0.0,7.0,5.0,0.0,,1959.0,1959.0
1306.0,0.0,3.0,No,0.0,Unf,728.0,,0.0,None,,1306.0,Fa,5350.0,55.0,0.0,0.0,2.0,3.0,728.0,,1940.0,1966.0
626.0,591.0,3.0,No,0.0,,626.0,,288.0,RFn,1980.0,1217.0,TA,10762.0,75.0,0.0,28.0,6.0,6.0,626.0,,1980.0,1980.0
990.0,0.0,3.0,No,495.0,GLQ,495.0,,299.0,Unf,1996.0,990.0,TA,8775.0,65.0,0.0,64.0,5.0,5.0,990.0,,1994.0,1994.0
1132.0,1320.0,4.0,Av,0.0,Unf,1117.0,,691.0,,2004.0,2452.0,Gd,13418.0,108.0,132.0,32.0,5.0,8.0,1117.0,,2004.0,2005.0
848.0,0.0,1.0,Av,685.0,GLQ,163.0,,420.0,,2003.0,848.0,Gd,4435.0,,170.0,0.0,5.0,6.0,848.0,,2003.0,2003.0
697.0,672.0,3.0,No,551.0,BLQ,121.0,0.0,300.0,,1930.0,1369.0,TA,6629.0,54.0,0.0,0.0,6.0,6.0,672.0,,1925.0,1950.0
1218.0,0.0,2.0,No,27.0,GLQ,1191.0,,676.0,Fin,2009.0,1218.0,Gd,7862.0,75.0,0.0,102.0,5.0,6.0,1218.0,,2009.0,2009.0
1423.0,748.0,3.0,No,0.0,Unf,588.0,,672.0,Fin,1993.0,2555.0,TA,11526.0,79.0,0.0,0.0,7.0,6.0,588.0,,1922.0,1994.0
1247.0,0.0,1.0,No,1039.0,GLQ,208.0,,550.0,Fin,2005.0,1247.0,Gd,3316.0,37.0,0.0,84.0,5.0,8.0,1247.0,,2005.0,2005.0
1542.0,1330.0,4.0,No,896.0,ALQ,434.0,,619.0,Fin,1977.0,2872.0,TA,12227.0,,424.0,282.0,7.0,6.0,1330.0,550.0,1977.0,1995.0
1652.0,0.0,2.0,Gd,1480.0,GLQ,120.0,,482.0,,2008.0,1652.0,Gd,5587.0,64.0,186.0,53.0,5.0,8.0,1600.0,162.0,2008.0,2008.0
1844.0,0.0,3.0,No,705.0,BLQ,1139.0,,546.0,RFn,1977.0,1844.0,TA,11751.0,105.0,480.0,122.0,6.0,6.0,1844.0,,1977.0,1977.0
1113.0,858.0,3.0,Mn,341.0,GLQ,772.0,,689.0,RFn,2005.0,1971.0,Gd,9675.0,75.0,0.0,48.0,5.0,7.0,1113.0,,2005.0,2005.0
1007.0,793.0,3.0,No,0.0,Unf,982.0,,463.0,Fin,2000.0,1800.0,TA,8123.0,60.0,16.0,63.0,5.0,6.0,982.0,100.0,2000.0,2000.0
1062.0,887.0,3.0,No,750.0,GLQ,300.0,,574.0,Fin,1993.0,1949.0,Gd,9938.0,80.0,246.0,90.0,5.0,7.0,1050.0,,1993.0,1994.0
630.0,0.0,1.0,Av,150.0,LwQ,0.0,,0.0,None,,630.0,TA,1491.0,21.0,0.0,24.0,6.0,4.0,630.0,,1972.0,1972.0
1494.0,0.0,,Mn,922.0,GLQ,572.0,,530.0,RFn,2002.0,1494.0,Gd,12803.0,88.0,99.0,36.0,5.0,7.0,1494.0,,2002.0,2002.0
600.0,,,No,0.0,Unf,600.0,,0.0,None,,968.0,TA,5925.0,50.0,0.0,0.0,6.0,3.0,600.0,,1910.0,1950.0
1274.0,0.0,3.0,No,925.0,GLQ,349.0,,508.0,,2005.0,1274.0,Gd,8814.0,68.0,80.0,98.0,5.0,7.0,1274.0,,2005.0,2007.0
1520.0,0.0,3.0,Av,674.0,BLQ,350.0,,364.0,RFn,1955.0,1520.0,TA,9600.0,80.0,164.0,0.0,6.0,6.0,1156.0,,1955.0,1972.0
1285.0,0.0,3.0,No,0.0,Unf,660.0,,528.0,RFn,1977.0,1285.0,TA,8197.0,71.0,148.0,0.0,5.0,6.0,660.0,,1977.0,1977.0
807.0,702.0,3.0,No,0.0,Unf,783.0,,393.0,Fin,2003.0,1509.0,Gd,7875.0,63.0,0.0,75.0,5.0,7.0,783.0,0.0,2003.0,2003.0
1142.0,793.0,3.0,No,0.0,Unf,793.0,,550.0,RFn,1976.0,1935.0,TA,12384.0,,233.0,113.0,7.0,7.0,793.0,,1976.0,1976.0
816.0,0.0,3.0,Av,816.0,GLQ,0.0,,0.0,None,,816.0,TA,11841.0,81.0,104.0,32.0,5.0,6.0,816.0,,1990.0,1990.0
1200.0,0.0,2.0,No,833.0,,343.0,,555.0,RFn,2003.0,1200.0,Gd,10083.0,67.0,,41.0,5.0,7.0,1176.0,,2003.0,2003.0
997.0,,4.0,No,0.0,Unf,941.0,,548.0,Unf,1958.0,1470.0,TA,8172.0,60.0,0.0,0.0,6.0,4.0,941.0,,1954.0,1972.0
1656.0,0.0,3.0,Gd,639.0,BLQ,441.0,,528.0,Fin,1960.0,1656.0,TA,31770.0,141.0,112.0,62.0,5.0,6.0,1080.0,,1960.0,1960.0
792.0,0.0,2.0,No,0.0,Unf,768.0,,240.0,Unf,1924.0,792.0,Gd,9022.0,52.0,0.0,0.0,8.0,5.0,768.0,,1924.0,2006.0
1694.0,0.0,3.0,No,0.0,Unf,1694.0,,818.0,Fin,2007.0,1694.0,Gd,12030.0,93.0,254.0,228.0,5.0,8.0,1694.0,,2007.0,2007.0
1800.0,0.0,3.0,Gd,1274.0,GLQ,526.0,,765.0,Fin,2002.0,1800.0,Gd,14331.0,85.0,630.0,78.0,5.0,8.0,1800.0,,2002.0,2002.0
1422.0,915.0,5.0,No,0.0,Unf,662.0,,560.0,Unf,1945.0,2337.0,TA,13600.0,85.0,0.0,57.0,5.0,5.0,662.0,0.0,1900.0,1950.0
1168.0,678.0,3.0,Mn,196.0,Rec,844.0,0.0,315.0,Unf,1949.0,1846.0,TA,10496.0,78.0,320.0,0.0,6.0,6.0,1040.0,0.0,1949.0,1950.0
1026.0,0.0,3.0,Gd,505.0,GLQ,0.0,,576.0,Unf,1981.0,1026.0,TA,10970.0,,0.0,0.0,6.0,6.0,940.0,,1978.0,1978.0
904.0,0.0,3.0,No,0.0,Unf,876.0,0.0,408.0,Unf,1966.0,904.0,TA,7162.0,,41.0,0.0,7.0,5.0,876.0,,1966.0,1966.0
1126.0,0.0,3.0,No,936.0,ALQ,190.0,,484.0,RFn,1977.0,1126.0,TA,17400.0,80.0,0.0,41.0,5.0,5.0,1126.0,,1977.0,1977.0
1136.0,1332.0,4.0,Av,970.0,GLQ,166.0,0.0,872.0,,2004.0,2468.0,Gd,12099.0,99.0,388.0,154.0,5.0,8.0,1136.0,,2004.0,2004.0
988.0,0.0,1.0,Gd,938.0,ALQ,0.0,,540.0,Unf,1969.0,988.0,TA,21453.0,,0.0,130.0,5.0,6.0,938.0,0.0,1969.0,1969.0
1052.0,0.0,3.0,Av,1016.0,,36.0,,288.0,RFn,1968.0,1052.0,TA,8400.0,70.0,168.0,0.0,5.0,5.0,1052.0,356.0,1968.0,1968.0
572.0,524.0,2.0,No,0.0,Unf,572.0,,0.0,None,,1096.0,TA,9600.0,60.0,0.0,8.0,5.0,6.0,572.0,,1924.0,1950.0
1141.0,0.0,3.0,No,0.0,Unf,1141.0,,484.0,Unf,2005.0,1141.0,TA,13072.0,63.0,0.0,0.0,5.0,6.0,1141.0,,2005.0,2005.0
1012.0,778.0,4.0,No,247.0,Rec,485.0,,484.0,RFn,1972.0,1790.0,TA,10400.0,80.0,288.0,0.0,5.0,6.0,732.0,,1972.0,1972.0
1004.0,848.0,3.0,Mn,668.0,GLQ,336.0,,660.0,Fin,1999.0,1852.0,Gd,9066.0,73.0,320.0,106.0,5.0,8.0,1004.0,,1999.0,2000.0
520.0,0.0,2.0,Av,490.0,GLQ,30.0,,0.0,,,754.0,TA,6780.0,60.0,0.0,0.0,8.0,6.0,520.0,,1935.0,1982.0
624.0,720.0,4.0,No,0.0,Unf,624.0,,513.0,Unf,1916.0,1344.0,TA,4571.0,34.0,0.0,0.0,5.0,5.0,624.0,,1916.0,1950.0
2207.0,0.0,3.0,Gd,912.0,GLQ,1035.0,,576.0,RFn,1970.0,2207.0,TA,19900.0,,287.0,0.0,5.0,7.0,1947.0,,1970.0,1989.0
1307.0,1051.0,5.0,No,0.0,Unf,907.0,,360.0,,1908.0,2358.0,TA,45600.0,75.0,0.0,40.0,8.0,6.0,907.0,,1908.0,1997.0
1175.0,1540.0,4.0,No,575.0,GLQ,487.0,,831.0,Fin,1994.0,2715.0,Gd,8963.0,,289.0,204.0,9.0,8.0,1142.0,,1976.0,1996.0
1364.0,0.0,2.0,Av,659.0,GLQ,705.0,,484.0,RFn,2005.0,1364.0,Gd,7052.0,43.0,240.0,36.0,5.0,7.0,1364.0,,2005.0,2005.0
1253.0,0.0,3.0,No,0.0,Unf,1237.0,,402.0,Fin,1995.0,1253.0,TA,7875.0,63.0,38.0,21.0,5.0,7.0,1237.0,,1995.0,1996.0
1328.0,0.0,3.0,No,569.0,ALQ,678.0,,528.0,Unf,1963.0,1328.0,TA,9790.0,,451.0,26.0,5.0,6.0,1328.0,,1963.0,1963.0
1422.0,0.0,3.0,No,0.0,Unf,978.0,,286.0,RFn,1960.0,1422.0,TA,12342.0,,0.0,0.0,5.0,5.0,978.0,0.0,1960.0,1978.0
1186.0,800.0,3.0,No,454.0,BLQ,314.0,,486.0,Unf,1965.0,1986.0,TA,13600.0,85.0,176.0,42.0,6.0,7.0,768.0,,1965.0,1990.0
952.0,0.0,2.0,No,0.0,Unf,952.0,,192.0,Unf,1916.0,952.0,Fa,8854.0,,0.0,98.0,6.0,6.0,952.0,,1916.0,1950.0
1660.0,0.0,3.0,Mn,1220.0,GLQ,440.0,0.0,500.0,RFn,2006.0,1660.0,Gd,10182.0,85.0,420.0,50.0,5.0,8.0,1660.0,,2006.0,2006.0
2234.0,0.0,1.0,No,1904.0,GLQ,312.0,,1166.0,Fin,2009.0,2234.0,Ex,17423.0,63.0,748.0,60.0,5.0,9.0,2216.0,,2008.0,2009.0
790.0,0.0,2.0,Mn,384.0,,384.0,,160.0,Unf,1925.0,790.0,TA,6292.0,52.0,0.0,141.0,5.0,6.0,768.0,,1930.0,1950.0
1340.0,0.0,3.0,Av,24.0,GLQ,1316.0,,396.0,Fin,2007.0,1340.0,Gd,8899.0,73.0,0.0,30.0,5.0,7.0,1340.0,,2007.0,2007.0
1610.0,0.0,3.0,Mn,1200.0,ALQ,410.0,,480.0,RFn,1977.0,1610.0,Gd,10603.0,,28.0,68.0,7.0,6.0,1610.0,,1977.0,2001.0
1361.0,1259.0,4.0,No,498.0,GLQ,652.0,145.0,600.0,RFn,1977.0,2620.0,TA,18890.0,,1.0,24.0,5.0,5.0,1361.0,,1977.0,1977.0
1248.0,0.0,2.0,Av,16.0,GLQ,1232.0,,438.0,Fin,2005.0,1248.0,Gd,3010.0,43.0,16.0,0.0,5.0,7.0,1248.0,,2005.0,2006.0
912.0,0.0,3.0,Mn,832.0,GLQ,80.0,,288.0,,1962.0,912.0,Gd,6768.0,65.0,0.0,0.0,8.0,6.0,912.0,,1961.0,1996.0
943.0,,3.0,Gd,828.0,GLQ,115.0,,472.0,Fin,1998.0,1638.0,TA,9042.0,59.0,0.0,38.0,5.0,6.0,943.0,,1998.0,1998.0
1622.0,0.0,3.0,Av,1159.0,BLQ,90.0,,1356.0,Fin,1975.0,1622.0,TA,32463.0,,149.0,0.0,4.0,4.0,1249.0,,1961.0,1975.0
1436.0,884.0,3.0,No,774.0,ALQ,104.0,,180.0,Unf,1945.0,2320.0,Gd,7259.0,61.0,0.0,0.0,8.0,6.0,1028.0,,1945.0,2002.0
1144.0,0.0,3.0,No,572.0,Rec,572.0,,456.0,Unf,1961.0,1144.0,TA,7875.0,75.0,136.0,0.0,6.0,5.0,1144.0,,1961.0,1961.0
848.0,672.0,3.0,No,182.0,Rec,611.0,,281.0,Unf,1968.0,1520.0,TA,4500.0,55.0,0.0,0.0,5.0,5.0,793.0,,1932.0,2000.0
1516.0,0.0,3.0,No,196.0,Rec,975.0,,472.0,RFn,1964.0,1516.0,TA,10004.0,100.0,180.0,0.0,6.0,6.0,1516.0,,1964.0,1964.0
1498.0,0.0,2.0,Mn,0.0,Unf,1498.0,,675.0,,2006.0,1498.0,Gd,8990.0,73.0,0.0,33.0,5.0,7.0,1498.0,351.0,2006.0,2006.0
804.0,1157.0,3.0,No,690.0,ALQ,114.0,,560.0,Fin,2001.0,1961.0,Gd,12209.0,71.0,0.0,192.0,5.0,6.0,804.0,,2001.0,2002.0
728.0,728.0,3.0,No,0.0,Unf,728.0,,440.0,Fin,2006.0,1456.0,Gd,11103.0,85.0,0.0,0.0,5.0,7.0,728.0,,2006.0,2006.0
1207.0,1196.0,,Mn,0.0,Unf,1032.0,,349.0,Unf,1940.0,2403.0,TA,24090.0,,0.0,0.0,7.0,7.0,1032.0,,1940.0,1950.0
1944.0,0.0,3.0,Gd,1274.0,,622.0,,708.0,Fin,2003.0,1944.0,Ex,12378.0,90.0,0.0,175.0,5.0,9.0,1896.0,,2003.0,2004.0
1368.0,0.0,2.0,No,0.0,Unf,1368.0,,474.0,RFn,2005.0,1368.0,Gd,6955.0,48.0,94.0,35.0,5.0,7.0,1368.0,,2005.0,2006.0
882.0,908.0,3.0,No,633.0,GLQ,240.0,,588.0,RFn,1999.0,1790.0,Gd,9179.0,68.0,158.0,88.0,5.0,7.0,873.0,,1999.0,1999.0
1476.0,1237.0,3.0,Av,1330.0,GLQ,122.0,,858.0,Fin,2008.0,2713.0,Ex,14948.0,67.0,268.0,66.0,5.0,9.0,1452.0,,2008.0,2008.0
720.0,551.0,,No,0.0,Unf,720.0,,312.0,,1948.0,1271.0,TA,21286.0,115.0,0.0,0.0,5.0,5.0,720.0,,1948.0,1950.0
1872.0,,3.0,Av,929.0,GLQ,916.0,,604.0,,1988.0,1872.0,TA,10400.0,80.0,102.0,39.0,5.0,7.0,1845.0,197.0,1988.0,1988.0
1190.0,900.0,3.0,Mn,828.0,GLQ,180.0,,577.0,Fin,1984.0,2090.0,Gd,5062.0,,0.0,0.0,5.0,7.0,1190.0,,1984.0,1984.0
882.0,914.0,3.0,Mn,706.0,GLQ,88.0,,546.0,RFn,1998.0,1796.0,TA,9531.0,,0.0,36.0,5.0,6.0,794.0,,1998.0,1998.0
1302.0,0.0,3.0,Av,0.0,Unf,1302.0,,436.0,Fin,2007.0,1302.0,Gd,8993.0,73.0,0.0,22.0,5.0,7.0,1302.0,,2007.0,2007.0
2524.0,0.0,4.0,No,1104.0,ALQ,1420.0,,542.0,Fin,1981.0,2524.0,Gd,9600.0,80.0,0.0,120.0,5.0,8.0,2524.0,,1981.0,1981.0
840.0,534.0,2.0,No,315.0,ALQ,420.0,,338.0,Fin,1967.0,1374.0,TA,5400.0,90.0,0.0,0.0,6.0,4.0,840.0,,1920.0,1950.0
764.0,862.0,2.0,No,567.0,GLQ,197.0,,474.0,RFn,2003.0,1626.0,Gd,2268.0,36.0,106.0,27.0,5.0,7.0,764.0,,2003.0,2004.0
735.0,299.0,2.0,No,0.0,,735.0,,240.0,Unf,1940.0,1034.0,TA,10134.0,60.0,0.0,39.0,6.0,5.0,735.0,,1940.0,1950.0
1518.0,,1.0,Gd,1218.0,GLQ,300.0,,588.0,RFn,2003.0,1518.0,Ex,12677.0,62.0,472.0,140.0,5.0,8.0,1518.0,185.0,2003.0,2004.0
1226.0,592.0,4.0,No,224.0,LwQ,816.0,,240.0,,1951.0,1818.0,TA,7758.0,,600.0,0.0,4.0,7.0,1040.0,,1931.0,1950.0
1661.0,0.0,3.0,No,0.0,Unf,1649.0,0.0,598.0,RFn,1998.0,1661.0,Gd,12137.0,48.0,442.0,34.0,5.0,7.0,1649.0,,1998.0,1998.0
1096.0,895.0,3.0,Mn,297.0,Rec,0.0,,432.0,Unf,1977.0,1991.0,TA,11275.0,,480.0,0.0,7.0,6.0,854.0,0.0,1932.0,1950.0
832.0,650.0,3.0,No,624.0,ALQ,26.0,,324.0,Unf,1930.0,1482.0,TA,9000.0,50.0,0.0,0.0,9.0,7.0,650.0,,1920.0,1988.0
1742.0,0.0,2.0,Gd,1148.0,GLQ,594.0,,564.0,RFn,1985.0,1742.0,Gd,6563.0,,0.0,28.0,5.0,8.0,1742.0,,1985.0,1985.0
686.0,564.0,3.0,No,0.0,Unf,686.0,,280.0,,1955.0,1250.0,Fa,8248.0,45.0,0.0,0.0,7.0,5.0,686.0,,1918.0,1950.0
816.0,0.0,3.0,No,0.0,Unf,816.0,,528.0,Unf,1985.0,1176.0,TA,6240.0,52.0,0.0,0.0,6.0,6.0,816.0,,1934.0,1950.0
927.0,988.0,3.0,Mn,789.0,GLQ,119.0,,506.0,Fin,1992.0,1915.0,Gd,10041.0,80.0,0.0,150.0,5.0,8.0,908.0,,1992.0,1992.0
1192.0,403.0,2.0,No,388.0,LwQ,552.0,,240.0,Unf,1940.0,1595.0,TA,8400.0,60.0,0.0,0.0,5.0,6.0,940.0,,1940.0,2000.0
1661.0,0.0,3.0,Av,831.0,BLQ,161.0,,377.0,RFn,1955.0,1661.0,Gd,9600.0,80.0,0.0,28.0,6.0,6.0,992.0,0.0,1955.0,1996.0
832.0,1103.0,3.0,No,544.0,GLQ,288.0,,552.0,Fin,2009.0,1935.0,TA,8004.0,75.0,110.0,150.0,5.0,8.0,832.0,,2009.0,2009.0
1795.0,0.0,3.0,No,0.0,,1777.0,,534.0,RFn,2002.0,1795.0,Gd,9742.0,75.0,281.0,159.0,5.0,8.0,1777.0,,2002.0,2002.0
847.0,1081.0,4.0,No,0.0,,847.0,,434.0,Fin,2003.0,1928.0,Gd,8200.0,65.0,0.0,48.0,5.0,7.0,847.0,,2003.0,2004.0
1159.0,0.0,3.0,No,673.0,BLQ,378.0,,336.0,Unf,1968.0,1159.0,TA,11553.0,,188.0,0.0,5.0,5.0,1051.0,466.0,1968.0,1968.0
855.0,601.0,3.0,No,311.0,,544.0,,440.0,Unf,1978.0,1456.0,TA,2280.0,24.0,0.0,0.0,5.0,6.0,855.0,,1978.0,1978.0
1137.0,817.0,3.0,No,341.0,BLQ,457.0,,431.0,,1939.0,1954.0,Gd,15660.0,,312.0,119.0,9.0,7.0,798.0,0.0,1939.0,2006.0
2028.0,0.0,2.0,Gd,1460.0,GLQ,408.0,,880.0,RFn,2005.0,2028.0,Gd,11443.0,88.0,208.0,66.0,5.0,8.0,1868.0,,2005.0,2006.0
2898.0,0.0,2.0,Av,1165.0,ALQ,0.0,,665.0,Fin,1976.0,2898.0,Gd,15498.0,,0.0,72.0,6.0,8.0,1565.0,,1976.0,1976.0
814.0,860.0,3.0,No,533.0,GLQ,281.0,,663.0,RFn,2000.0,1674.0,Gd,7500.0,,0.0,96.0,5.0,7.0,814.0,,2000.0,2000.0
974.0,0.0,3.0,Mn,212.0,BLQ,762.0,,0.0,None,,974.0,TA,10712.0,63.0,0.0,28.0,5.0,5.0,974.0,,1991.0,1992.0
1091.0,898.0,3.0,Mn,932.0,GLQ,133.0,,586.0,Fin,2002.0,1989.0,Gd,11367.0,90.0,210.0,60.0,5.0,8.0,1065.0,,2002.0,2002.0
1080.0,1017.0,3.0,No,50.0,BLQ,499.0,,678.0,,1993.0,2097.0,Gd,11228.0,59.0,0.0,187.0,5.0,7.0,1080.0,,1993.0,1993.0
1442.0,0.0,3.0,No,0.0,Unf,1424.0,,500.0,,1990.0,1442.0,TA,11851.0,99.0,0.0,34.0,5.0,7.0,1424.0,,1990.0,1990.0
1130.0,,2.0,No,821.0,,299.0,,720.0,Unf,1970.0,1130.0,TA,10800.0,60.0,0.0,0.0,6.0,5.0,1120.0,,1920.0,1950.0
1133.0,687.0,4.0,No,329.0,Rec,697.0,,240.0,Unf,1925.0,1820.0,TA,9120.0,60.0,0.0,100.0,6.0,7.0,1026.0,,1925.0,1950.0
1378.0,741.0,3.0,No,0.0,Unf,689.0,,583.0,,1972.0,2119.0,TA,10448.0,,333.0,104.0,6.0,6.0,689.0,,1972.0,1972.0
1264.0,1312.0,4.0,No,0.0,Unf,1234.0,,666.0,Fin,2006.0,2576.0,Ex,12438.0,82.0,466.0,100.0,5.0,8.0,1234.0,,2006.0,2006.0
780.0,240.0,2.0,No,0.0,Unf,780.0,,0.0,None,,1020.0,TA,6342.0,54.0,0.0,0.0,8.0,5.0,780.0,,1875.0,1996.0
1095.0,679.0,4.0,No,0.0,Unf,1095.0,,779.0,Unf,1920.0,1774.0,TA,9600.0,60.0,0.0,0.0,2.0,4.0,1095.0,,1900.0,1950.0
904.0,0.0,1.0,Gd,350.0,BLQ,333.0,,0.0,None,,904.0,Fa,10020.0,,0.0,0.0,1.0,1.0,683.0,,1922.0,1950.0
673.0,709.0,3.0,No,641.0,GLQ,32.0,,490.0,Unf,2000.0,1382.0,Gd,2651.0,,0.0,50.0,5.0,7.0,673.0,,2000.0,2000.0
1518.0,1518.0,4.0,Mn,0.0,Unf,1107.0,,840.0,Unf,1993.0,3608.0,Ex,22950.0,90.0,0.0,260.0,9.0,10.0,1107.0,,1892.0,1993.0
1178.0,1032.0,5.0,Mn,0.0,Unf,1008.0,,205.0,Unf,1930.0,2210.0,Fa,9900.0,90.0,0.0,48.0,4.0,6.0,1008.0,,1880.0,1950.0
806.0,766.0,3.0,No,0.0,Unf,806.0,,373.0,Fin,1995.0,1572.0,TA,10364.0,,0.0,40.0,5.0,6.0,806.0,,1995.0,1996.0
1824.0,0.0,2.0,Gd,1219.0,GLQ,424.0,,739.0,Unf,1971.0,1824.0,Gd,115149.0,,351.0,48.0,5.0,7.0,1643.0,,1971.0,2002.0
1056.0,0.0,3.0,No,775.0,BLQ,281.0,,304.0,Unf,1968.0,1056.0,TA,8450.0,65.0,0.0,85.0,6.0,5.0,1056.0,,1968.0,1968.0
949.0,272.0,4.0,No,392.0,BLQ,392.0,,392.0,Unf,1965.0,1221.0,TA,9738.0,60.0,0.0,0.0,7.0,5.0,784.0,,1924.0,1950.0
1362.0,0.0,,No,288.0,ALQ,700.0,,504.0,,1961.0,1362.0,TA,10197.0,80.0,491.0,20.0,5.0,6.0,1362.0,,1961.0,1961.0
848.0,0.0,1.0,Gd,697.0,GLQ,151.0,,420.0,RFn,2004.0,848.0,Gd,4426.0,,147.0,0.0,5.0,6.0,848.0,,2004.0,2004.0
1434.0,0.0,3.0,No,20.0,GLQ,1434.0,,527.0,RFn,2001.0,1434.0,Gd,8529.0,65.0,0.0,39.0,5.0,7.0,1454.0,,2001.0,2001.0
1208.0,,2.0,No,664.0,GLQ,544.0,,628.0,RFn,2007.0,1208.0,Gd,6762.0,64.0,108.0,54.0,5.0,7.0,1208.0,105.0,2007.0,2007.0
1096.0,370.0,3.0,No,626.0,ALQ,170.0,0.0,566.0,,1950.0,1466.0,Gd,10800.0,60.0,0.0,21.0,8.0,5.0,796.0,,1936.0,1989.0
1987.0,0.0,2.0,Gd,1314.0,GLQ,672.0,,691.0,Fin,1994.0,1987.0,Gd,14303.0,91.0,554.0,36.0,5.0,8.0,1986.0,,1994.0,1994.0
1325.0,1093.0,3.0,Gd,1173.0,GLQ,138.0,,983.0,RFn,1993.0,2418.0,Gd,10542.0,96.0,651.0,154.0,5.0,7.0,1311.0,,1993.0,1994.0
1314.0,0.0,2.0,No,904.0,GLQ,410.0,,626.0,RFn,2008.0,1314.0,Gd,5063.0,34.0,166.0,62.0,5.0,7.0,1314.0,,2007.0,2008.0
970.0,739.0,3.0,No,0.0,Unf,970.0,,380.0,Unf,2004.0,1709.0,Gd,2522.0,24.0,50.0,40.0,5.0,7.0,970.0,,2004.0,2004.0
672.0,546.0,3.0,No,0.0,,672.0,,0.0,None,,1218.0,TA,1680.0,21.0,236.0,0.0,5.0,6.0,672.0,,1971.0,1971.0
1440.0,1440.0,8.0,No,256.0,LwQ,1184.0,,0.0,None,,3395.0,Fa,10896.0,60.0,0.0,110.0,7.0,6.0,1440.0,,1914.0,1995.0
1200.0,0.0,3.0,Gd,1200.0,GLQ,0.0,,0.0,None,,1200.0,TA,10800.0,60.0,0.0,0.0,5.0,5.0,1200.0,,1987.0,1988.0
912.0,0.0,2.0,No,111.0,BLQ,522.0,,297.0,Fin,1958.0,912.0,TA,7535.0,70.0,0.0,285.0,7.0,5.0,912.0,,1958.0,1985.0
2444.0,1872.0,4.0,Gd,1455.0,GLQ,989.0,0.0,832.0,Fin,1994.0,4316.0,Ex,21535.0,104.0,1170.0,50.0,6.0,10.0,2444.0,382.0,1994.0,1995.0
856.0,854.0,3.0,No,706.0,GLQ,150.0,0.0,548.0,RFn,2003.0,1710.0,Gd,8450.0,65.0,196.0,61.0,5.0,7.0,856.0,0.0,2003.0,2003.0
1234.0,1140.0,4.0,No,0.0,Unf,1181.0,,656.0,Fin,2003.0,2374.0,Ex,11999.0,93.0,340.0,100.0,5.0,8.0,1181.0,,2003.0,2004.0
860.0,704.0,3.0,No,275.0,Rec,429.0,,234.0,Unf,1941.0,1564.0,Fa,12000.0,75.0,0.0,0.0,7.0,7.0,704.0,,1941.0,1950.0
1466.0,0.0,3.0,No,176.0,,1290.0,,528.0,Fin,1959.0,1466.0,Fa,17755.0,134.0,132.0,140.0,4.0,5.0,1466.0,,1959.0,1959.0
1383.0,0.0,3.0,No,565.0,Rec,818.0,,292.0,,1960.0,1383.0,TA,11600.0,80.0,175.0,45.0,5.0,6.0,1383.0,,1960.0,1960.0
1535.0,0.0,4.0,None,0.0,None,0.0,,410.0,Unf,1979.0,1535.0,TA,7018.0,64.0,0.0,0.0,5.0,5.0,0.0,,1979.0,1979.0
990.0,0.0,3.0,No,716.0,ALQ,274.0,,576.0,Unf,1996.0,990.0,TA,13568.0,43.0,0.0,0.0,5.0,5.0,990.0,,1995.0,1995.0
918.0,728.0,4.0,No,364.0,Rec,554.0,,240.0,Unf,1941.0,1646.0,TA,7128.0,53.0,0.0,0.0,5.0,7.0,918.0,,1941.0,1950.0
908.0,1020.0,4.0,No,0.0,Unf,1020.0,,440.0,Unf,1910.0,1928.0,Fa,9142.0,69.0,0.0,60.0,8.0,6.0,1020.0,,1910.0,1950.0
1040.0,685.0,3.0,No,315.0,GLQ,114.0,,550.0,RFn,1979.0,1725.0,TA,11584.0,80.0,96.0,88.0,6.0,7.0,539.0,,1979.0,1979.0
2129.0,743.0,4.0,No,700.0,GLQ,983.0,,541.0,Fin,1992.0,2872.0,Gd,10678.0,85.0,337.0,33.0,5.0,8.0,1683.0,,1992.0,2000.0
1092.0,1020.0,4.0,Mn,500.0,ALQ,176.0,,576.0,Unf,1969.0,2112.0,TA,11075.0,85.0,0.0,0.0,5.0,6.0,952.0,,1969.0,1969.0
757.0,567.0,3.0,No,672.0,BLQ,0.0,,240.0,Unf,1936.0,1324.0,TA,6000.0,50.0,0.0,0.0,6.0,4.0,672.0,,1936.0,1950.0
520.0,600.0,2.0,No,0.0,Unf,600.0,,480.0,RFn,2005.0,1200.0,Gd,3180.0,30.0,0.0,166.0,5.0,7.0,600.0,,2005.0,2005.0
672.0,672.0,3.0,No,456.0,Rec,216.0,,468.0,Unf,1964.0,1344.0,TA,10690.0,59.0,0.0,128.0,7.0,5.0,672.0,,1920.0,1997.0
840.0,828.0,3.0,No,0.0,,840.0,,500.0,RFn,2003.0,1668.0,Gd,11317.0,72.0,101.0,68.0,5.0,7.0,840.0,,2003.0,2003.0
1040.0,0.0,2.0,None,0.0,,0.0,,400.0,Unf,1949.0,1040.0,TA,8544.0,60.0,0.0,0.0,4.0,3.0,0.0,,1950.0,1950.0
